ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
24c36011bf18a0e58414a2233ac406d3	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
1a59922547700308e19646bd0de24645	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
05ebe7f862a0a039e7145b8fcf5f9709	Fungi	 Ascomycota	 Sordariomycetes	 Sordariales	 Sordariaceae		
aa0c6faeba3bfce991007914f18d3fbe	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
80c27ed8c433a061da7a3252f7d89908	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	
f030e16345fb56af7af9a410ecff8f85	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Sebacinaceae	 Sebacina	 Sebacina_sp
5db916322f6396eb440f0f8885c98e85	Fungi	 Ascomycota	 Leotiomycetes	 Leotiales	 Mniaeciaceae	 Epithamnolia	 Epithamnolia_sp
cf374ec48ee41c3f02152b7d915bfa16	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetes_ord_Incertae_sedis	 Leotiomycetes_fam_Incertae_sedis	 Leotiomycetes_gen_Incertae_sedis	 Leotiomycetes_sp
d7f1dd41fb61576fc552628932717071	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Atheliales_fam_Incertae_sedis	 Atheliales_gen_Incertae_sedis	 Atheliales_sp
73036d1e5e5c4e227f6d2ab1a00304e8	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
2304218c52e77cba4842ceea0555d130	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriales_fam_Incertae_sedis	 Chaetothyriales_gen_Incertae_sedis	 Chaetothyriales_sp
d2c4d153dbd15ab9ab02c6de1ecfa3cb	Fungi	 Basidiomycota	 Agaricomycetes	 Boletales	 Suillaceae	 Suillus	 Suillus_sinuspaulianus
24a9e3972d171e703fa1c430fbabe74a	Fungi	 Basidiomycota	 Microbotryomycetes	 Microbotryomycetes_ord_Incertae_sedis	 Microbotryomycetes_fam_Incertae_sedis	 Curvibasidium	 Curvibasidium_sp
2dc903ea5ada7b1c0d150b362e192257	Fungi	 Ascomycota	 Lecanoromycetes	 Lecanoromycetes_ord_Incertae_sedis	 Micropeltidaceae	 Micropeltidaceae_gen_Incertae_sedis	 Micropeltidaceae_sp
e2901e328fe93ee905473ea89f2833a8	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
fb56301bacac942cf9b9d146b9972a6c	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Dermateaceae	 Coleophoma	 Coleophoma_sp
ccbdeeb73987c1859430fd6ea6afee61	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
f82e705c95db26af4e07ab8c5bb0f074	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
049a66fa4f0bd9ac33be8f724ff82e62	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
56bea73a224187faad6eba1fd342dbcc	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_variabilis
b1a75ed6b9b6f31bb973f3b70fdc3b9f	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hamatocanthoscyphaceae	 Xenopolyscytalum	 Xenopolyscytalum_pinea
6e0817a7ffc5b089bf95f66997ca8889	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Dermateaceae	 Scleropezicula	 Scleropezicula_sp
3a0b648e4544227c8199b4c47a776b22	Fungi	 Ascomycota	 Dothideomycetes	 Venturiales	 Venturiaceae	 Venturia	 Venturia_sp
c9d9a8a8698c5bb7e9695eec4fcccadb	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Exophiala	 Exophiala_sp
1a5a97245d2237cb6141e6fb2c63db84	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Melanommataceae	 Pleotrichocladium	 Pleotrichocladium_sp
e88b6e2cd6a270de62adf8fd22212abc	Fungi	 Ascomycota					
8307f40bdb7e343c8364e84de8e54fd3	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
e1d82c27d56ea55895b248ec33767221	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
e4b04803a484247421e7ea2d4662eaf5	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Chalara	 Chalara_sp
487fd027498da5f632d5aff2789e2576	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
3c9d7a1cbc1ad6888b4afb65ab2113c8	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriales_fam_Incertae_sedis	 Chaetothyriales_gen_Incertae_sedis	 Chaetothyriales_sp
b8af67ee145449dac165fa75ac91d1ee	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
c204f1b9b1b674d69093b6a6b54001b1	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Lentitheciaceae		
6ed216acbd48ad0821522925e199ab0d	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
0f2eeeb373ed6f41ce8ca6e63ba137ac	Fungi	 Ascomycota	 Orbiliomycetes	 Orbiliales	 Orbiliaceae	 Hyalorbilia	 Hyalorbilia_sp
6223fba1514b893abc24c947b3e25fc2	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
8b1f9c0e8ac3a5e8bae0691883944015	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
fc19212d7b6fb0f3c8e9c2f5a478cf45	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Lachnaceae	 Pezizellaster	 Pezizellaster_sp
132b417d4047dbf16a07c1afef851d23	Fungi	 Ascomycota	 Sareomycetes	 Sareales	 Sareaceae	 Sarea	 Sarea_sp
2cb7e92b88f04ccb061ef1fd79c5ee8e	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Pilodermataceae	 Piloderma	 Piloderma_sp
08f3f68b90419fef2c45fd484e5b8c93	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
2c021d6c6d52c147a6642fc7930bad2e	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriales_fam_Incertae_sedis	 Chaetothyriales_gen_Incertae_sedis	 Chaetothyriales_sp
e6ccd492f166fffe892879126aed753d	Fungi	 Ascomycota	 Sordariomycetes	 Hypocreales	 Nectriaceae	 Fusarium	 Fusarium_sp
1b097e09638b7e2c576ef87560eb5d55	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
8623dd030fe91a722e7f899334911bac	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
be6aeabf21f05c06711d6348d6ba1904	Fungi	 Rozellomycota	 Rozellomycotina_cls_Incertae_sedis	 GS12	 GS12_fam_Incertae_sedis	 GS12_gen_Incertae_sedis	 GS12_sp
b6a7e69b28b8297ced37ff6702f7d41e	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
2cb335d4eaf34a2e4f16e3716d88e381	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Myxotrichaceae	 Oidiodendron	 Oidiodendron_periconioides
ba5ec9ca44730d846ce4a9913fb30d00	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
d26e6cba3029259937b3a73a80ce4e21	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	 Cortinarius_sp
603d383922966b681d69c91de06b90de	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
885f7f4a008ad219449da20a7833b5c8	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Discinellaceae		
eebca5ff02e9e459e6e17125f11475ea	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Didymellaceae		
df0901d8f8c22c54d9e4e474a9cf2855	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Exophiala	 Exophiala_sp
f0f2c79af7389464aaa19696a4074393	Fungi	 Basidiomycota	 Agaricostilbomycetes	 Agaricostilbales	 Chionosphaeraceae	 Ballistosporomyces	 Ballistosporomyces_sasicola
4b97d8fbbcaca60b84096f775d61f404	Fungi	 Basidiomycota	 Basidiomycota_cls_Incertae_sedis	 Basidiomycota_ord_Incertae_sedis	 Basidiomycota_fam_Incertae_sedis	 Basidiomycota_gen_Incertae_sedis	 Basidiomycota_sp
f33179cdf3610e88ab253e2e5309626c	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
339690d5a2333029a2c8aa5f8963df8c	Fungi	 Ascomycota	 Pezizomycetes	 Pezizales	 Pyronemataceae	 Tricharina	 Tricharina_hiemalis
3e032aaa618b0c0b2120a552fa818771	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Phaeosphaeriaceae		
b4b32c7c158e41dba9068a1a80ec50df	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriales_fam_Incertae_sedis	 Chaetothyriales_gen_Incertae_sedis	 Chaetothyriales_sp
03239090aead9709916aa5ff58716c05	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Glutinomyces	 Glutinomyces_sp
b9d9f0f1b32896078bd6aadff47fc7c0	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
0f31d721d508dff27e38626b0713182a	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	 Cortinarius_brunneotinctus
146cd966523fbc8265eaed77bbbbf010	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Chalara	 Chalara_holubovae
9063635b7633e7d2292bb94379be7011	Fungi	 Ascomycota	 Lecanoromycetes	 Ostropales	 Stictidaceae	 Cryptodiscus	 Cryptodiscus_sp
483f912ed60c98207f8824ac5e03a33c	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Mollisiaceae	 Mollisia	
1427aae280ca85459c2799b22d082336	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
2c7100b04bc407f019ce72f726f9aa44	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyphodiscus	 Hyphodiscus_ucrainicus
4a44e22e9df13936ad360316fb1394db	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Lentitheciaceae	 Lentitheciaceae_gen_Incertae_sedis	 Lentitheciaceae_sp
b718dbb990a48b0c9d32e5a2cde2dfa3	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriales_fam_Incertae_sedis	 Chaetothyriales_gen_Incertae_sedis	 Chaetothyriales_sp
690476e7c0413e1c1bf6fbdc1de6d93e	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Didymellaceae		
573322a5be9aead0fc21e75939f5d5c0	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Mycenaceae	 Mycena	
dff2615bb636024c16143d850d933a42	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
8531d9b865a4ad64dcba40094e92c048	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Dermateaceae	 Cryptosporiopsis	 Cryptosporiopsis_sp
ab073adfba5d345011d9d380559aa922	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Arachnopeziza	 Arachnopeziza_sp
e74944fc4870d482cbc4baf91717de62	Fungi	 Basidiomycota	 Microbotryomycetes	 Microbotryomycetes_ord_Incertae_sedis	 Chrysozymaceae	 Pseudohyphozyma	
db13dee1f335d25ab5d070b00c40acad	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
43c114e51fe2ba67ed78d612a87615c7	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriales_fam_Incertae_sedis	 Chaetothyriales_gen_Incertae_sedis	 Chaetothyriales_sp
0c3f669677f90c65fef77a75a6872417	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Articulospora	 Articulospora_sp
a8e16796d47b2d14ddbea68b423a43e2	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Leotiaceae	 Gorgomyces	 Gorgomyces_sp
e8330a6b08f433bad79b6cbf5f211440	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
ef9fa186c0ea18a1a1adb3381e261e2e	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Hygrophoraceae	 Arrhenia	 Arrhenia_telmatiaea
93f221cbe8476c29cc83178c7bd37508	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
bbf998afde529dae76067ec86a9f0d7d	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Strophariaceae	 Galerina	 Galerina_allospora
b34fbb8bb032dbfb25f900da57272a22	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Leohumicola	 Leohumicola_sp
35ae80e056c7a0ec5f3a0f81843e3c44	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
ea3472bdb46390425fa06b50199c8b4c	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Cistella	 Cistella_sp
238fe940d745b16b8a09e6cbe549892e	Fungi	 Ascomycota	 Sordariomycetes	 Hypocreales	 Ophiocordycipitaceae	 Tolypocladium	 Tolypocladium_sp
3cac08df2c17d129cdaac3c76811ac47	Fungi	 Ascomycota	 Leotiomycetes	 Thelebolales	 Pseudeurotiaceae	 Pseudogymnoascus	 Pseudogymnoascus_roseus
5aecd65fb7c3a7adb3e541755da35e4f	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Cyphellophoraceae	 Cyphellophora	 Cyphellophora_sp
36c85c5a3f239388e65206b049880544	Fungi	 Ascomycota	 Leotiomycetes	 Phacidiales	 Phacidiaceae		
dfc748c50fc8e98198efbbf9ef1bbb35	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
d28a91b4281ffa6e912c6d2259575c45	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Clathrosphaerina	 Clathrosphaerina_sp
ab8ebcc14722e15abe2d1a8e4b74d8a7	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
719c796eb4f26838cf121838e9c29653	Fungi	 Ascomycota	 Saccharomycetes	 Saccharomycetales	 Metschnikowiaceae	 Metschnikowia	 Metschnikowia_saccharicola
cbdbc2c9badf19c5278f4caebd67e0d2	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
03c6f27363de2de20d1297362d8d4c31	Fungi	 Basidiomycota	 Tremellomycetes	 Filobasidiales	 Piskurozymaceae	 Solicoccozyma	 Solicoccozyma_sp
d0837cd9c24dc1691f83b153b00d2d1a	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
3fa8e7871093f71c904b8cf0bd3840fa	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Amanitaceae	 Amanita	 Amanita_sp
7a9279f2b9729e4b2c568e80574ef136	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Ascocorticiaceae	 Ascocorticium	 Ascocorticium_sp
7cb87e2ebba809a20c0de762b40310f7	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
01c1e8383f7f7b1e683038813476d979	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipitaceae_gen_Incertae_sedis	 Serendipitaceae_sp
a449a44f04a0bdfe855b8e6b793e9a67	Fungi	 Ascomycota	 Dothideomycetes	 Venturiales	 Venturiaceae		
7b67210a367cc82a58fc1bd575118146	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Gorgoniceps	 Gorgoniceps_sp
421754d172823d41913f4d89f35e9bce	Fungi	 Ascomycota	 Sordariomycetes	 Hypocreales	 Bionectriaceae	 Clonostachys	
27353dc04582b911ad9e6e1333be117d	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Syzygosporaceae	 Syzygospora	 Syzygospora_effibulata
e4adb644fe1d300fc3947ca4b1dc95d0	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
d495771068151e9e801369566e389da2	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Bulleribasidiaceae	 Vishniacozyma	 Vishniacozyma_victoriae
7055f09986f50daa7e324b864bc2a77a	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Mollisiaceae	 Mollisia	 Mollisia_cinerea
760ea2e04df041406d59f9c898e65dcb	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
f9731cd58bcdf680fe6ff9bbf1dea92a	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae		
60643ef7f78727e76fb09f021a542aad	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Fontanospora	 Fontanospora_sp
d48ee3be111be29ddaf4120a08e10d0a	Fungi	 Basidiomycota	 Agaricomycetes	 Trechisporales	 Hydnodontaceae	 Luellia	 Luellia_sp
165f49eb98e86166b078a69e4e0e1156	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae		
3c7739361a2419daefc3a79f78431455	Fungi	 Ascomycota	 Orbiliomycetes	 Orbiliales	 Orbiliaceae		
19710c25a67646a19c1531040a7c5e2a	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Hymenoscyphus	 Hymenoscyphus_tetracladius
6661b53bb5c3d0c61bbd2fd669774122	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Didymosphaeriaceae	 Paraphaeosphaeria	 Paraphaeosphaeria_viridescens
dd6fa2f7a03c6b62551625c55c8b8244	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
450a08770775a5e81b4995d02408e543	Fungi	 Ascomycota	 Sordariomycetes	 Xylariales			
822ca7d3bf823db44f631ad1c676c02f	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetidae_ord_Incertae_sedis	 Hyphodiscaceae	 Scolecolachnum	 Scolecolachnum_sp
8de8a1b25bcc76950c6b247fee44408f	Fungi	 Ascomycota	 Leotiomycetes	 Thelebolales	 Pseudeurotiaceae		
f87db9c6f1729a2b2ee4065c46437990	Fungi	 Ascomycota	 Sareomycetes	 Sareales	 Sareaceae	 Sarea	 Sarea_resinae
a5c0aeacd478b291e97fe4594fef6eba	Fungi	 Basidiomycota	 Exobasidiomycetes	 Exobasidiales	 Exobasidiaceae	 Exobasidium	 Exobasidium_maculosum
e94c9df5b6eafa432504586f1a4d2d96	Fungi	 Ascomycota	 Dothideomycetes	 Mycosphaerellales	 Mycosphaerellaceae	 Ramularia	
bfeb08de0052593a025b2a64e4997ba1	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
84734fc550afc4d31f69bc72c4f2e518	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
2cfd8e98ad38ea7d8fbb562051e3371f	Fungi	 Basidiomycota	 Agaricomycetes	 Thelephorales	 Thelephoraceae	 Thelephora	 Thelephora_terrestris
f6071ccef2e7f91b167c2b83b6eb850b	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae		
30c05c38403800541daed60af0ed3c95	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
60d0be1c540956dc3f1ced9c0298fd1b	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Clavariaceae	 Ramariopsis	 Ramariopsis_sp
29dbcff1649513949f4f37c3a937b77d	Fungi	 Ascomycota	 Eurotiomycetes	 Verrucariales	 Verrucariaceae		
9663e661c680a45d0401c61a062318ea	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	
8cab8fccd9536cf17092e5324f8c0d91	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
4b18e8d4bf59b8fa12a19d5f7b20b8e7	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
6fca72fac56aeaac83f2dc9130442d1a	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
9ef19100db958aa2595ad6ae56b9b503	Fungi	 Ascomycota	 Dothideomycetes				
4b15353771d36383c7906111e1133ead	Fungi	 Ascomycota	 Dothideomycetes	 Mycosphaerellales	 Teratosphaeriaceae	 Teratosphaeria	 Teratosphaeria_sp
d77f0e8699f8aeddd32fd4c26420cca9	Fungi	 Ascomycota	 Leotiomycetes				
e18f2d723c2a4ae245d6c82b05ca6148	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
8591b8685f9e30afd5489f60029310d6	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
ef5424560ae5cbbf538a38dab1ae3dbe	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Massarinaceae	 Stagonospora	
ecf07a2480bfa89a307ed9d87e5ab85e	Fungi	 Ascomycota	 Orbiliomycetes	 Orbiliales	 Orbiliaceae		
51286876a0695b45f5b6a02bf95e4d3f	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
b34dc6b2013d146cacbecc9a6560ba42	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
8edbd69b761efe8aa493788c1082a83a	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
f2cd81d57f3b82237fb05d5d77dbe3de	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Herpotrichiellaceae_gen_Incertae_sedis	 Herpotrichiellaceae_sp
8004f42e3f26949255bfb1ca40b8b039	Fungi	 Ascomycota	 Dothideomycetes	 Mytilinidiales	 Mytilinidiaceae	 Mytilinidion	 Mytilinidion_sp
62143bb678a52c41baec4974fbaa61d2	Fungi	 Ascomycota	 Dothideomycetes	 Mycosphaerellales	 Mycosphaerellaceae	 Cercospora	 Cercospora_sp
dae2d3c8dccbc9d1dd02a62b15b0c4f8	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
8409c8ede41bf7df9a7f8c5d33e8900e	Fungi	 Ascomycota	 Sordariomycetes	 Myrmecridiales	 Myrmecridiaceae	 Myrmecridium	
1be9fe644ca42657ffb0a3552252651e	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	 Cortinarius_transatlanticus
6446ae70922b98cdb1851b0ff8c18a1a	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
2a38e4343170dd4415841b7175d3147b	Fungi	 Ascomycota	 Dothideomycetes	 Mycosphaerellales	 Extremaceae	 Extremus	 Extremus_sp
5dd9e70818d712c1c1c7f5aeae5bdb7c	Fungi	 Ascomycota	 Dothideomycetes	 Gloniales	 Gloniaceae	 Cenococcum	 Cenococcum_sp
202fdf861012db4ab81afdabfb098a08	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
0280cc72c1c7bb11e6a94f15ee253879	Fungi	 Basidiomycota	 Agaricomycetes	 Cantharellales	 Cantharellales_fam_Incertae_sedis	 Cantharellales_gen_Incertae_sedis	 Cantharellales_sp
9061a3d5ff65e5b1c36e5ca9cd246437	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Pilodermataceae	 Piloderma	 Piloderma_sp
